808
MK560179	2018.0465753424658
MH061889	b(1900,2019)
MH061888	b(1900,2019)
MH061887	b(1900,2019)
MH061886	b(1900,2019)
MH061885	b(1900,2019)
MH061884	b(1900,2019)
MH061883	b(1900,2019)
MH061882	b(1900,2019)
MH061881	b(1900,2019)
MH061880	b(1900,2019)
MH061879	b(1900,2019)
MH061878	b(1900,2019)
MH061877	b(1900,2019)
MH061876	b(1900,2019)
MH061875	b(1900,2019)
MH061874	b(1900,2019)
MH061873	b(1900,2019)
MH061872	b(1900,2019)
MH061871	b(1900,2019)
MH061870	b(1900,2019)
MH061869	b(1900,2019)
MH061868	b(1900,2019)
MH061867	b(1900,2019)
MH061866	b(1900,2019)
MH061865	b(1900,2019)
MH061864	b(1900,2019)
MH061863	b(1900,2019)
MH061862	b(1900,2019)
MH061861	b(1900,2019)
MH061860	b(1900,2019)
MH061859	b(1900,2019)
MH061858	b(1900,2019)
MH061857	b(1900,2019)
MH061856	b(1900,2019)
MH061855	b(1900,2019)
MH061854	b(1900,2019)
MH061853	b(1900,2019)
MH061852	b(1900,2019)
LC369584	2017.0
MG827392	2013.813698630137
KY441403	2016.0273224043715
KY441402	2016.25956284153
KY441401	2016.1612021857923
MF988734	2017.5808219178082
MG674719	2016.2896174863388
MG674718	2016.2896174863388
MG645981	2006.8219178082193
MG595216	2016.4754098360656
KY120353	2016.3224043715848
KY120352	2016.22131147541
MG494697	2016.896174863388
KY766069	2013.813698630137
KU729218	2015.0
LC219720	2016.8907103825136
KX447521	2014.0849315068492
KX447520	2014.0
KX447519	2013.8328767123287
KX447518	2013.9150684931508
KX447517	2014.0
KX447516	2014.0
KX447515	2013.8328767123287
KX447514	2014.0
KX447513	2013.9150684931508
KX447512	2013.9150684931508
KX447511	2014.0
KX447510	2013.9150684931508
KX447509	2013.9150684931508
LC331561	2016.0
KX280026	2015.0
MF099651	2016.5819672131147
MF801426	2016.5628415300546
MF801425	2016.4781420765028
MF801424	2016.4972677595629
MF801423	2016.4945355191257
MF801422	2016.4972677595629
MF801421	2016.4972677595629
MF801420	2016.5054644808743
MF801419	2016.4972677595629
MF801418	2016.4945355191257
MF801417	2016.4972677595629
MF801416	2016.4972677595629
MF801415	2016.5081967213114
MF801414	2016.5081967213114
MF801413	2016.5136612021859
MF801412	2016.5136612021859
MF801411	2016.5081967213114
MF801410	2016.5081967213114
MF801409	2016.4972677595629
MF801408	2016.5081967213114
MF801407	2016.5081967213114
MF801406	2016.5136612021859
MF801405	2016.51912568306
MF801404	2016.516393442623
MF801403	2016.396174863388
MF801402	2016.3989071038252
MF801401	2016.3907103825136
MF801400	2016.3825136612022
MF801399	2016.3825136612022
MF801398	2016.3825136612022
MF801397	2016.3825136612022
MF801396	2016.3743169398906
MF801395	2016.3524590163934
MF801394	2016.3360655737704
MF801393	2016.3060109289618
MF801392	2016.6147540983607
MF801391	2016.5109289617487
MF801390	2016.0
MF801389	2016.3551912568305
MF801388	2016.3142076502731
MF801387	2016.24043715847
MF801386	2016.1475409836066
MF801385	2016.1147540983607
MF801384	2016.0901639344263
MF801383	2016.4207650273224
MF801382	2016.0
MF801381	2016.0
MF801380	2016.275956284153
MF801379	2016.4617486338798
MF801378	2016.551912568306
MF801377	2016.1420765027322
MF988743	2016.6666666666667
KX906952	2016.2896174863388
LC191864	2016.3032786885246
MF794971	2016.3306010928961
MF692778	2016.7486338797814
MF664436	2016.6475409836066
KX879604	2016.2486338797814
KX879603	2016.2486338797814
MF593625	2016.7021857923498
MF574588	2016.9153005464482
MF574587	2016.9153005464482
MF574586	2016.9153005464482
MF574585	2016.9153005464482
MF574584	2016.9153005464482
MF574583	2016.9153005464482
MF574582	2016.9153005464482
MF574581	2016.9153005464482
MF574580	2016.9153005464482
MF574579	2016.9153005464482
MF574578	2016.9153005464482
MF574577	2015.9150684931508
MF574576	2015.9150684931508
MF574575	2015.9150684931508
MF574574	2015.9150684931508
MF574573	2015.9150684931508
MF574572	2015.9150684931508
MF574571	2015.9150684931508
MF574570	2015.9150684931508
MF574569	2015.9150684931508
MF574568	2015.9150684931508
MF574567	2015.9150684931508
MF574566	2015.9150684931508
MF574565	2015.9150684931508
MF574564	2015.9150684931508
MF574563	2015.9150684931508
MF574562	2015.9150684931508
MF574561	2015.9150684931508
MF574560	2015.9150684931508
MF574559	2015.9150684931508
MF574558	2015.9150684931508
MF574557	2015.9150684931508
MF574556	2015.9150684931508
MF574555	2015.9150684931508
MF574554	2015.9150684931508
MF574553	2015.9150684931508
MF574552	2015.9150684931508
KU179098	2014.9945205479453
KY962729	2016.2486338797814
KY553111	2016.2486338797814
KX247632	2015.8328767123287
MF434522	2016.6584699453551
MF434521	2016.5464480874316
MF434520	2016.1010928961748
MF434519	2016.5546448087432
MF434518	2016.6502732240438
MF434517	2016.6311475409836
MF434516	2016.5928961748634
MF438286	2017.1150684931506
MF384325	2016.3743169398906
KY126351	2016.3306010928961
KY785484	2016.4289617486338
KY785483	2016.2650273224044
KY785481	2016.27868852459
KY785480	2016.2431693989072
KY785479	2016.2431693989072
KY785477	2016.4371584699454
KY785476	2016.295081967213
KY785475	2016.2650273224044
KY785474	2016.5901639344263
KY785473	2016.4535519125684
KY785472	2016.7185792349726
KY785471	2016.3360655737704
KY785470	2016.4617486338798
KY785469	2016.25956284153
KY785468	2016.75956284153
KY785466	2016.3224043715848
KY785465	2016.2650273224044
KY785464	2016.2814207650274
KY785463	2016.25956284153
KY785462	2016.483606557377
KY785461	2016.4125683060108
KY785460	2016.4945355191257
KY785459	2016.620218579235
KY785458	2016.4398907103825
KY785457	2016.5819672131147
KY785456	2016.2868852459017
KY785455	2016.2622950819673
KY785454	2016.5928961748634
KY785453	2016.3551912568305
KY785452	2016.431693989071
KY785451	2016.22131147541
KY785450	2016.27868852459
KY785449	2016.25956284153
KY785448	2016.4398907103825
KY785447	2016.724043715847
KY785446	2016.22131147541
KY785445	2016.5464480874316
KY785444	2016.4125683060108
KY785443	2016.5819672131147
KY785442	2016.4234972677596
KY785441	2016.448087431694
KY785439	2016.2677595628415
KY785438	2016.7349726775956
KY785437	2016.1994535519125
KY785436	2016.2021857923498
KY785435	2016.5136612021859
KY785434	2016.6256830601094
KY785433	2016.2677595628415
KY785432	2016.77868852459
KY785431	2016.448087431694
KY785430	2016.74043715847
KY785429	2016.2841530054645
KY785428	2016.448087431694
KY785427	2016.2431693989072
KY785426	2016.2568306010928
KY785425	2016.2568306010928
KY785424	2016.5218579234972
KY785423	2016.25956284153
KY785422	2016.688524590164
KY785420	2016.295081967213
KY785419	2016.448087431694
KY785418	2016.363387978142
KY785417	2016.2622950819673
KY785416	2016.3224043715848
KY785415	2016.275956284153
KY785414	2016.4043715846994
KY785413	2016.7622950819673
KY785412	2016.5546448087432
KY785410	2016.2349726775956
KY785409	2016.2568306010928
KY014302	2016.3032786885246
KY014318	2016.3196721311476
KY014327	2016.4371584699454
KY014325	2016.5846994535518
KY014324	2016.639344262295
KY014323	2016.6420765027322
KY014322	2016.6420765027322
KY014321	2016.275956284153
KY014320	2016.224043715847
KY014319	2016.327868852459
KY014317	2016.2185792349726
KY014316	2016.6256830601094
KY014315	2016.4289617486338
KY014314	2016.450819672131
KY014313	2016.25956284153
KY014312	2016.363387978142
KY014310	2016.3524590163934
KY014308	2016.224043715847
KY014307	2016.2377049180327
KY014306	2016.4398907103825
KY014305	2016.25956284153
KY014304	2016.295081967213
KY014303	2016.275956284153
KY014301	2016.2814207650274
KY014300	2016.3005464480875
KY014299	2016.6748633879781
KY014297	2016.27868852459
KY014296	2016.295081967213
KY014295	2016.4726775956285
KY014326	2016.5928961748634
KY014311	2016.360655737705
KY014309	2016.2377049180327
KY014298	2016.5928961748634
MF352141	2015.3616438356164
MF167360	2016.1530054644809
KY817930	2016.0
KY559032	2016.0
KY558989	2015.145205479452
KY606271	2016.1748633879781
KY348640	2016.0573770491803
KY075939	2016.75956284153
KY317940	2016.0218579234972
KY317939	2016.0136612021859
KY317938	2016.0245901639344
KY317937	2016.016393442623
KY317936	2016.0409836065573
KY325479	2016.74043715847
KY325478	2016.7349726775956
KY325477	2016.7540983606557
KY325476	2016.775956284153
KY325475	2016.75956284153
KY325474	2016.6994535519125
KY325473	2016.6639344262296
KY325472	2016.6420765027322
KY325471	2016.6010928961748
KY325470	2016.5901639344263
KY325469	2016.5901639344263
KY325468	2016.5901639344263
KY325467	2016.5737704918033
KY325466	2016.5710382513662
KY325465	2016.74043715847
KY325464	2016.7158469945355
KY075938	2016.7185792349726
KY075937	2016.688524590164
KY075936	2016.5901639344263
KY075935	2016.5382513661202
KY075934	2016.5027322404371
KY075933	2016.4699453551912
KY075932	2016.22131147541
KX842449	2016.4726775956285
KX838906	2016.6420765027322
KX838905	2016.6420765027322
KX838904	2016.639344262295
KX922708	2016.6748633879781
KX922707	2016.6256830601094
KX922706	2016.5928961748634
KX922705	2016.5928961748634
KX922704	2016.5846994535518
KX922703	2016.5464480874316
KX832731	2016.6448087431695
KY415991	2014.4767123287672
KY415990	2014.4164383561645
KY415989	2014.4383561643835
KY415988	2014.4246575342465
KY415987	2014.4054794520548
KY415986	2014.4054794520548
MF159531	2017.295890410959
MF098771	2017.0794520547945
MF098770	2016.8551912568305
MF098769	2016.6475409836066
MF098768	2016.6475409836066
MF098767	2016.5628415300546
MF098766	2016.4125683060108
MF098765	2016.3907103825136
MF098764	2016.3579234972678
KY559031	2016.0
KY559030	2016.0
KY559029	2016.0
KY559027	2016.1256830601094
KY559026	2016.0382513661202
KY559025	2016.0382513661202
KY559024	2016.1693989071039
KY559023	2016.22131147541
KY559022	2016.1967213114754
KY559021	2016.188524590164
KY559020	2016.1803278688524
KY559019	2016.3934426229507
KY559018	2016.1502732240438
KY559017	2016.379781420765
KY559016	2016.3142076502731
KY559015	2016.311475409836
KY559014	2016.311475409836
KY559013	2016.311475409836
KY559012	2016.2978142076502
KY559011	2016.2978142076502
KY559010	2016.2978142076502
KY559009	2016.2978142076502
KY559008	2016.2978142076502
KY559007	2016.295081967213
KY559006	2016.295081967213
KY559005	2016.295081967213
KY559004	2016.2896174863388
KY559003	2015.654794520548
KY559002	2015.6876712328767
KY559001	2015.6328767123289
KY559000	2015.6027397260275
KY558999	2016.5218579234972
KY558998	2015.4520547945206
KY558997	2015.3643835616438
KY558996	2015.3616438356164
KY558995	2015.3616438356164
KY558994	2016.0464480874316
KY558993	2016.0464480874316
KY558992	2016.0136612021859
KY558991	2016.049180327869
KY558990	2016.0382513661202
KY241788	2016.363387978142
KY241787	2016.6830601092897
KY241786	2016.6803278688524
KY241785	2016.6775956284152
KY241784	2016.6857923497269
KY241783	2016.6830601092897
KY241782	2016.6830601092897
KY241781	2016.6803278688524
KY241780	2016.6803278688524
KY241779	2016.6803278688524
KY241778	2016.6803278688524
KY241777	2016.6803278688524
KY241776	2016.6775956284152
KY241775	2016.6775956284152
KY241774	2016.6775956284152
KY241773	2016.6830601092897
KY241772	2016.6612021857923
KY241771	2016.6693989071039
KY241770	2016.6612021857923
KY241769	2016.691256830601
KY241768	2016.6639344262296
KY241767	2016.6830601092897
KY241766	2016.704918032787
KY241765	2016.6612021857923
KY241764	2016.6639344262296
KY241763	2016.6693989071039
KY241762	2016.6612021857923
KY241761	2016.672131147541
KY241760	2016.6994535519125
KY241759	2016.6693989071039
KY241758	2016.6612021857923
KY241757	2016.6967213114754
KY241756	2016.6775956284152
KY241755	2016.6639344262296
KY241754	2016.6830601092897
KY241753	2016.6502732240438
KY241752	2016.655737704918
KY241751	2016.655737704918
KY241750	2016.655737704918
KY241749	2016.655737704918
KY241748	2016.655737704918
KY241747	2016.655737704918
KY241746	2016.655737704918
KY241745	2016.6612021857923
KY241744	2016.655737704918
KY241743	2016.6502732240438
KY241742	2016.655737704918
KY241741	2016.655737704918
KY241740	2016.6584699453551
KY241739	2016.655737704918
KY241738	2016.6612021857923
KY241737	2016.655737704918
KY241736	2016.6584699453551
KY241735	2016.6530054644809
KY241734	2016.655737704918
KY241733	2016.655737704918
KY241732	2016.6530054644809
KY241731	2016.6612021857923
KY241730	2016.6530054644809
KY241729	2016.6584699453551
KY241728	2016.6584699453551
KY241727	2016.655737704918
KY241726	2016.655737704918
KY241725	2016.6502732240438
KY241724	2016.655737704918
KY241723	2016.6530054644809
KY241722	2016.655737704918
KY241721	2016.655737704918
KY241720	2016.6584699453551
KY241719	2016.6584699453551
KY241718	2016.6584699453551
KY241717	2016.6584699453551
KY241716	2016.655737704918
KY241715	2016.655737704918
KY241714	2016.655737704918
KY241713	2016.655737704918
KY241712	2016.6612021857923
KY241711	2016.6584699453551
KY241710	2016.6530054644809
KY241709	2016.655737704918
KY241708	2016.655737704918
KY241707	2016.655737704918
KY241706	2016.655737704918
KY241705	2016.6612021857923
KY241704	2016.6530054644809
KY241703	2016.6584699453551
KY241702	2016.6530054644809
KY241701	2016.6530054644809
KY241700	2016.6530054644809
KY241699	2016.6612021857923
KY241698	2016.6502732240438
KY241697	2016.6530054644809
KY241696	2016.6612021857923
KY241695	2016.7185792349726
KY241694	2016.7158469945355
KY241693	2016.704918032787
KY241692	2016.7021857923498
KY241691	2016.6994535519125
KY241690	2016.6994535519125
KY241689	2016.6994535519125
KY241688	2016.6994535519125
KY241687	2016.6994535519125
KY241686	2016.6967213114754
KY241685	2016.6967213114754
KY241684	2016.6857923497269
KY241683	2016.6857923497269
KY241682	2016.6857923497269
KY241681	2016.6857923497269
KY241680	2016.6830601092897
KY241679	2016.6830601092897
KY241678	2016.6830601092897
KY241677	2016.6830601092897
KY241676	2016.6803278688524
KY241675	2016.6803278688524
KY241674	2016.6775956284152
KY241673	2016.6748633879781
KY241671	2016.6748633879781
MF036115	2016.8360655737704
KX986761	2016.0846994535518
KX986760	2016.0846994535518
KY989511	1947.0
KY989971	2015.9150684931508
KY967711	2016.8333333333333
KX051562	2015.041095890411
KX051561	2013.7205479452055
KX051560	2013.517808219178
KY927808	2016.6666666666667
KY648934	2016.0
KX013000	2016.1284153005465
KU997667	2016.1256830601094
KX806557	2016.0846994535518
KY765327	2016.3060109289618
KY765326	2016.4945355191257
KY765325	2016.3060109289618
KY765324	2016.5136612021859
KY765323	2016.4945355191257
KY765322	2016.4918032786886
KY765321	2016.5218579234972
KY765320	2016.4071038251366
KY765318	2016.5218579234972
KY765317	2016.4918032786886
KU926309	2016.035519125683
KU926310	2016.0765027322404
KY631494	2015.786301369863
KY631493	2015.786301369863
KY693680	2016.7978142076502
KY693679	2016.5245901639344
KY693678	2016.4890710382513
KY693677	2016.6502732240438
KY693676	2016.6502732240438
KX830930	2016.1639344262296
KX601166	1984.877049180328
KY631492	2016.01912568306
KX827268	2016.0
KY606274	2016.5136612021859
KY606273	2016.4945355191257
KY606272	2016.5928961748634
KY328289	2016.3306010928961
KX421195	2016.049180327869
KX421194	2016.032786885246
KX421193	1947.0
KY120349	2016.1693989071039
KY120348	2016.1693989071039
KX197192	2015.0
KY272991	2016.1147540983607
KU761561	2016.0846994535518
KU761560	2016.0846994535518
KY288905	1962.8328767123287
KY348860	1984.877049180328
KY328290	2016.8387978142077
KY272987	2016.6612021857923
KX051563	2016.0956284153006
KX694534	2015.013698630137
KX694533	1966.531506849315
KX694532	2013.1150684931506
KX446951	2016.0
KX446950	2016.0
KX198135	2016.0
KX198134	1984.877049180328
KX156776	2015.9616438356165
KX156775	2015.9424657534246
KX156774	2015.9616438356165
KX087102	2015.9150684931508
KX087101	2015.9150684931508
KU963574	1968.688524590164
KU963573	1947.2986301369863
KX269878	2016.0846994535518
KY003154	2016.2486338797814
KY003153	2016.2486338797814
KR872956	2015.0
LC190723	2016.3825136612022
KU820897	2015.9150684931508
KX101067	2015.3287671232877
KX101066	2015.3287671232877
KX101065	2016.0
KX101064	2015.2465753424658
KX101063	2015.9150684931508
KX101062	2015.4136986301369
KX101061	2015.3287671232877
KX101060	2015.3287671232877
KU940228	2015.495890410959
KU940227	2015.5342465753424
KU940224	2015.5808219178082
KU527068	2015.0
KX830960	b(1900,2019)
KX856011	2016.0
KX811222	2016.450819672131
KX827309	2016.655737704918
KX197205	2015.9150684931508
KX813683	2016.6530054644809
KJ776791	2013.9068493150685
KX766029	2016.4754098360656
KX766028	2016.4289617486338
KX673530	2016.3032786885246
KX520666	2015.5808219178082
KX266255	2016.120218579235
KX601169	1947.2986301369863
KX601168	2015.9150684931508
KX601167	1966.531506849315
KX548902	2015.7643835616439
KU707826	2015.495890410959
KX369547	2013.813698630137
KX377337	2015.9150684931508
KX377336	1966.495890410959
KX377335	1947.2465753424658
KU866423	2016.0
KU647676	2015.9150684931508
KU758877	2015.9150684931508
KU955595	1984.950819672131
KU955594	1947.2465753424658
KU955593	2010.0
KU955592	1984.9289617486338
KU955591	1984.8852459016393
KU681082	2012.3524590163934
KU681081	2014.545205479452
KX262887	2016.0136612021859
KX253996	2016.1256830601094
KX247646	2016.1065573770493
KX185891	2016.1284153005465
KU937936	2016.1120218579235
KU744693	2016.0983606557377
KX117076	2016.1284153005465
KU509998	2014.945205479452
KX056898	2016.1502732240438
KU955590	2016.1530054644809
KU955589	2016.1256830601094
KU963796	2016.0
KU321639	2015.1616438356164
KU991811	2016.1775956284152
KU870645	2016.0874316939892
KU922960	2016.1502732240438
KU922923	2016.1502732240438
KU820898	2016.120218579235
KU740184	2016.0846994535518
KU820899	2016.1284153005465
KU853013	2016.0846994535518
KU853012	2016.0846994535518
KU729217	2015.0
KU761564	2016.1147540983607
KU720415	1947.0
KU497555	2015.9123287671232
KU501217	2015.8328767123287
KU501216	2015.9150684931508
KU501215	2015.9150684931508
KU365780	2015.0
KU365779	2015.0
KU365778	2015.0
KU365777	2015.0
KU312312	2015.7506849315068
KF268950	b(1900,2019)
KF268949	b(1900,2019)
KF268948	1976.0
KF993678	2013.1342465753426
LC002520	b(1900,2019)
KF383121	b(1900,2019)
KF383119	b(1900,2019)
KF383118	b(1900,2019)
KF383117	b(1900,2019)
KF383116	b(1900,2019)
KF383115	b(1900,2019)
JN860885	2010.0
HQ234501	1984.0
HQ234500	1968.0
HQ234499	1966.0
HQ234498	1947.0
AY632535	b(1900,2019)
DQ859059	b(1900,2019)
EU545988	2007.4136986301369
